Time,Country Code,Female Senior Mgmt Share,"Prevalence of overweight, male (% of male adults) ",Females with HIV+ Share,Female Agriculture Grads Share,"Female share of graduates in Arts and Humanities programmes, tertiary (%) ",Female Edu Grads Share,Female Health Grads Share,Female Services Grads Share,Female Graduation Ratio,Male Industry Employment,Male Employment Ratio,Advanced Edu Labor Force,Female Advanced Edu Labor Force,Female Basic Edu Labor Force,Intermediate Edu Labor Force,Female Intermediate Edu Labor Force,Female Labor Force,Male Labor Force,Total Labor Force,Paid Maternity Leave,Length of paid parental leave for father (calendar days) ,Paid Parental Leave,"Part time employment, male (% of total male employment) ",Total Part Time Employment,Female to Male Labor Force Ratio,"Self-employed, male (% of male employment) (modeled ILO estimate) ",Female Population,Male Population,Total Population,Rural Population,Urban population (% of total population) ,Agricultural Land,Cooling Degree Days,Food production index (2014-2016 = 100),Forest area (% of land area),GDP growth (annual %),Heating Degree Days,Individuals using the Internet (% of population),Land Surface Temperature,Net migration,Population density (people per sq. km of land area),Proportion of seats held by women in national parliaments (%),Ratio of female to male labor force participation rate (%) (modeled ILO estimate),Scientific and technical journal articles,"Unemployment, total (% of total labor force) (modeled ILO estimate)",Value
2005,ISR,27.259999847412097,66.0,25.6,42.94412799999999,61.03096800000001,72.232116,72.12517199999999,45.23556,41.737190246582,27.7700004577637,61.5699996948242,78.33400115966796,75.29000091552737,22.558000183105438,64.00599975585936,59.055998992919925,1421921.0,1680056.0,3101315.0,84.0,0.0,0.0,22.70800018310548,34.55199966430662,80.4901853818009,16.0599994659424,3508024.0,3422076.0,6930100.0,8.482,91.518,23.775415896488,2291.87,86.89,7.09334565619224,4.13407661867554,1271.3,25.19404242,32.6876762,13756.0,320.244916820702,15.0,80.4901846566086,10496.29,11.34,21.0
2006,ISR,27.259999847412097,66.5,25.7,34.418166,59.183658,72.751472,72.417834,44.160658,42.5515403747559,27.5100002288818,62.3899993896484,78.33400115966796,75.29000091552736,22.55800018310544,64.00599975585936,59.055998992919925,1457466.0,1723978.0,3180735.0,98.0,0.0,0.0,22.70800018310548,34.55199966430662,80.4918316474096,15.8299999237061,3568903.0,3484797.0,7053700.0,8.42,91.58,23.5120147874307,2327.05,86.05,7.09796672828096,5.58266795932438,1386.3,27.88107446,32.9408121,12464.0,325.956561922366,14.1666666666667,80.4918269926226,11141.79,10.71,21.0
2007,ISR,27.259999847412097,67.0,25.8,34.418166,59.183658,72.751472,72.417834,44.160658,43.8733901977539,27.2700004577637,63.7200012207031,78.33400115966796,75.29000091552736,22.55800018310544,64.00599975585936,59.055998992919925,1496218.0,1770747.0,3266238.0,98.0,0.0,0.0,22.70800018310548,34.55199966430662,80.5272295404626,15.3500003814697,3631329.0,3548771.0,7180100.0,8.35899999999999,91.641,23.9417744916821,2539.78,89.93,7.10258780036969,6.0332135706837,1359.93,48.12806219,32.9410214,10792.0,331.797597042514,14.1666666666667,80.5272291783199,11168.62,9.38,20.0
2008,ISR,27.259999847412097,67.4,25.9,34.418166,59.183658,72.751472,72.417834,44.160658000000005,43.2009201049805,26.9099998474121,64.6600036621094,77.9500015258789,75.75400085449219,19.10999984741208,64.18000030517575,59.467998504638686,1522211.0,1802629.0,3324067.0,98.0,0.0,0.0,23.88200035095216,34.88799972534177,80.5505009500786,15.7200002670288,3695091.0,3613709.0,7308800.0,8.298,91.702,23.826247689464,2632.09,89.56,7.10720887245841,3.25116336079073,1255.32,59.39,33.3156069,9587.0,337.744916820702,14.1666666666667,80.550498172174,11351.67,7.7,22.0
2009,ISR,28.780000305175776,67.9,26.0,34.418166,59.183658,72.751472,72.417834,44.160658,43.1140518188477,26.6000003814697,62.5400009155273,74.7900009155273,73.0800018310547,17.25,59.3899993896484,55.5200004577637,1582458.0,1821899.0,3403706.0,98.0,0.0,0.0,22.8700008392334,34.7999992370605,82.9049114619531,16.2099990844727,3783259.0,3702341.0,7485600.0,8.23699999999999,91.763,24.1497227356747,2590.59,90.59,7.11182994454713,0.883120393565378,1137.81,63.12,33.4383811,7978.0,345.914972273567,18.3333333333333,82.9049160340799,11158.39,9.53,21.0
2010,ISR,30.20000038146974,68.3,26.1,34.418166,59.183658,72.751472,72.417834,44.160658,45.7933387756348,26.3899993896484,63.4199981689453,75.1100006103516,73.0100021362305,17.8500003814697,59.2200012207031,55.4599990844727,1617948.0,1865340.0,3482638.0,98.0,0.0,0.0,23.4400005340576,35.0200004577637,82.8818697287245,16.25,3850926.0,3772673.0,7623600.0,8.17400000000001,91.826,23.3133086876155,3060.95,90.91,7.11645101663586,5.66851511790733,728.83,67.5,34.4390722,9580.0,352.292051756007,19.1666666666667,82.8818693206404,10885.13,8.48,20.0
2011,ISR,31.320000457763676,68.8,26.2,34.418166,59.183658,72.751472,72.417834,44.160658,41.5944290161133,26.1100006103516,64.2699966430664,76.6500015258789,73.8899993896484,17.2600002288818,59.0699996948242,54.5699996948242,1634891.0,1896852.0,3531041.0,98.0,0.0,0.0,23.7399997711182,34.4700012207031,82.5097167964499,15.789999961853,3919714.0,3846087.0,7765800.0,8.108,91.892,23.8909426987061,2341.09,91.67,7.2181146025878,5.56113907589013,1285.48,68.87387799,32.6925485,9605.0,358.863216266174,20.0,82.509714417785,11245.0,7.14,19.0
2012,ISR,31.7000007629395,69.2,26.3,34.418166,59.183658,72.751472,72.417834,44.160658,51.410758972168,25.7700004577637,64.629997253418,81.7900009155273,79.6600036621094,21.6399993896484,71.7900009155273,66.0899963378906,1690677.0,1933918.0,3623923.0,98.0,0.0,0.0,24.9899997711182,35.2999992370605,83.8432239521776,15.3000001907349,3989651.0,3920849.0,7910500.0,8.04000000000001,91.96,24.3160813308688,2818.43,96.54,7.31977818853974,2.58765384384346,1329.21,70.8,33.3137708,9909.0,365.549907578558,20.0,83.8432232740706,11528.17,6.86,20.0
2013,ISR,32.5,69.6,26.4,41.879348,60.594863999999994,71.617922,74.777172,41.476436,52.3733711242676,25.9400005340576,65.1100006103516,81.4100036621094,79.129997253418,21.5499992370605,71.4300003051758,65.6999969482422,1722638.0,1972745.0,3694723.0,98.0,0.0,0.0,24.3700008392334,34.8499984741211,83.9048643369933,14.7600002288818,4061634.0,3997866.0,8059500.0,7.96899999999999,92.031,24.043438077634,2487.91,96.52,7.42144177449168,4.41550158737924,1109.69,70.25031195,33.440104,10650.0,372.435304990758,22.5,83.9048648648649,11289.65,6.21,20.0
2014,ISR,32.4000015258789,70.0,26.5,48.20717,61.212418,70.427584,75.225132,41.600634,55.8014297485352,26.1900005340576,65.379997253418,82.1699981689453,80.1600036621094,21.3299999237061,71.629997253418,66.120002746582,1782654.0,2013430.0,3795478.0,98.0,0.0,0.0,24.0900001525879,34.5999984741211,85.2256658277461,14.710000038147,4137178.0,4078523.0,8215700.0,7.896,92.104,24.8475046210721,2415.76,100.24,7.52310536044362,3.91912689280952,968.86,75.01775316,33.1886465,10836.0,379.653419593346,22.5,85.2256689420778,11986.41,5.89,20.0
2015,ISR,31.8999996185303,70.4,26.5,39.833076,63.179021999999996,72.801676,73.16331599999998,49.902854000000005,49.394665527343776,26.0499992370605,65.75,82.1100006103516,80.0500030517578,20.6100006103516,71.5199966430664,65.9000015258789,1812256.0,2048283.0,3859942.0,98.0,0.0,0.0,23.5400009155273,34.1599998474121,85.3113099206354,15.1599998474121,4216926.0,4163174.0,8380100.0,7.821,92.179,24.6719038817006,2694.05,99.08,7.62476894639556,2.48582628898106,1290.61,77.35208966,32.5588154,12049.0,387.250462107209,26.6666666666667,85.3113135366892,12046.16,5.25,20.0
2016,ISR,34.2999992370605,70.9,26.5,54.39113999999999,64.95716,80.922336,76.58162999999999,66.310084,48.162696075439484,25.7099990844727,65.879997253418,82.2900009155273,80.2399978637695,21.0900001525879,70.8899993896484,65.2399978637695,1852088.0,2081915.0,3933469.0,98.0,0.0,0.0,20.6200008392334,30.25,85.9210615094495,15.3299999237061,4297207.0,4248793.0,8546000.0,7.744,92.256,25.5083179297597,2833.77,100.68,6.46950092421442,4.52168030880658,1119.87,79.65312418,33.810843,13263.0,394.916820702403,26.6666666666667,85.9210583450332,12252.68,4.8,21.0
2017,ISR,34.7999992370605,70.02,26.6,55.587852,61.199512000000006,79.692076,81.504782,57.965408000000004,48.03229064941408,25.5499992370605,66.1100006103516,81.2600021362305,78.6800003051758,20.8099994659424,70.9300003051758,65.5100021362305,1881413.0,2117592.0,3998508.0,105.0,0.0,0.0,20.2099990844727,29.8500003814697,85.946834001789,14.8699998855591,4378254.0,4335046.0,8713300.0,7.664,92.336,29.7597042513863,2660.81,101.76,6.46950092421442,4.27659595115593,1135.75,81.58118359,33.6903591,14518.0,402.647874306839,27.5,85.9468399976786,12322.35,4.22,21.0
2018,ISR,33.4000015258789,67.34,26.6,55.587852,61.199512000000006,79.692076,81.504782,57.965408000000004,46.670349121093764,25.6100006103516,65.4899978637695,81.5500030517578,79.2799987792969,20.2900009155273,70.5100021362305,65.8600006103516,1934576.0,2139086.0,4073299.0,105.0,0.0,0.0,20.2900009155273,29.9899997711182,87.6044364685651,15.1599998474121,4460839.0,4421961.0,8882800.0,7.58199999999999,92.418,29.6349353049908,2886.98,99.45,6.46950092421442,4.0703218874397,826.41,83.73315696,33.3119968,15615.0,410.480591497227,27.5,87.6044323278516,12459.05,4.0,22.0
2019,ISR,30.7999992370605,64.68,26.6,55.587852,61.199512000000006,79.692076,81.504782,57.965408000000004,45.8559051513672,25.5799999237061,65.1100006103516,81.4000015258789,79.4899978637695,19.1000003814697,69.4899978637695,64.620002746582,1963672.0,2161669.0,4125006.0,105.0,0.0,0.0,23.5599994659424,33.5800018310547,88.1213511282924,14.9099998474121,4544229.0,4509772.0,9054000.0,7.499,92.501,29.5009242144177,2792.26,100.6,6.46950092421442,4.15613798897733,1213.24,86.78787762,33.3131258,16132.0,418.391866913124,23.3333333333333,88.1213466518683,13090.78,3.8,24.0
2020,ISR,31.32120338756922,62.06979942693409,24.9676217765043,50.1518793581662,66.55973508309457,78.10610540974213,78.99855130659026,49.116316504298,52.08804823976533,34.5990315336211,62.89515751617344,80.65562204180611,78.89562763552952,29.74496847988883,67.94181090084393,61.95547873598115,3257139.3037249283,3803400.9914040114,7063968.836676218,128.97134670487105,24.39541547277937,24.22349570200573,23.95960466089768,33.00559886014222,80.92696854479047,17.03255586870079,7460761.200573066,7108414.76790831,14569175.962750716,25.988401146131807,74.01159885386821,44.99721226486867,365.05444126074497,96.04584527220631,28.833454483611508,2.543182961029758,6070.723151862464,74.30430902466189,14.244988753180515,30192.085959885386,146.85887631779337,26.902175851593274,80.92696850668823,16434.599627507163,8.201318051575932,20.48997134670487
2021,ISR,31.32120338756922,62.06979942693409,24.9676217765043,50.1518793581662,66.55973508309457,78.10610540974213,78.99855130659026,49.116316504298,52.08804823976533,34.5990315336211,62.89515751617344,80.65562204180611,78.89562763552952,29.74496847988883,67.94181090084393,61.95547873598115,3257139.3037249283,3803400.9914040114,7063968.836676218,128.97134670487105,24.39541547277937,24.22349570200573,23.95960466089768,33.00559886014222,80.92696854479047,17.03255586870079,7460761.200573066,7108414.76790831,14569175.962750716,25.988401146131807,74.01159885386821,44.99721226486867,365.05444126074497,96.04584527220631,28.833454483611508,2.543182961029758,6070.723151862464,74.30430902466189,14.244988753180515,30192.085959885386,146.85887631779337,26.902175851593274,80.92696850668823,16434.599627507163,8.201318051575932,20.48997134670487
2000,POL,31.32120338756922,62.06979942693409,24.9676217765043,50.1518793581662,66.55973508309457,78.10610540974213,78.99855130659026,49.116316504298,52.08804823976533,34.5990315336211,62.89515751617344,80.65562204180611,78.89562763552952,29.74496847988883,67.94181090084393,61.95547873598115,3257139.3037249283,3803400.9914040114,7063968.836676218,128.97134670487105,24.39541547277937,24.22349570200573,23.95960466089768,33.00559886014222,80.92696854479047,17.03255586870079,7460761.200573066,7108414.76790831,14569175.962750716,25.988401146131807,74.01159885386821,44.99721226486867,365.05444126074497,96.04584527220631,28.833454483611508,2.543182961029758,6070.723151862464,74.30430902466189,14.244988753180515,30192.085959885386,146.85887631779337,26.902175851593274,80.92696850668823,16434.599627507163,8.201318051575932,20.48997134670487
2001,POL,27.7000007629395,56.6,24.7,58.25094399999999,77.111992,78.13399799999999,70.971522,57.272568,50.8192481994629,40.75,53.1699981689453,82.2900009155273,80.8099975585938,25.9099998474121,70.8399963378906,64.9300003051758,8111005.0,9558292.0,17667209.0,182.0,0.0,0.0,18.4500007629395,24.4699993133545,78.331407661006,29.7099990844727,19662876.0,18585200.0,38248076.0,38.239,61.761,58.0756799111953,197.49,94.17,29.6646968559209,1.2585694606657,6777.9,9.900669707,11.312396,-21293.0,124.875366482745,20.2173913043478,78.3314057078553,14359.62,18.37,14.0
2002,POL,29.2999992370605,57.2,25.2,58.250944000000004,77.111992,78.13399799999999,70.971522,57.272568,53.8710517883301,37.8699989318848,50.8699989318848,81.8600006103516,80.7200012207031,23.8700008392334,69.370002746582,63.0299987792969,7954247.0,9466607.0,17427664.0,112.0,0.0,0.0,16.9400005340576,22.6499996185303,77.4919833634085,30.5599994659424,19660224.0,18570141.0,38230364.0,38.213,61.787,55.1732018675112,308.53,91.17,29.7528486075288,2.03586304126273,6315.08,21.15,13.562637,-21339.0,124.81753893369,20.2173913043478,77.4919818360801,15613.41,19.89,11.0
2003,POL,31.32120338756922,62.06979942693409,24.9676217765043,50.1518793581662,66.55973508309457,78.10610540974213,78.99855130659026,49.116316504298,52.08804823976533,34.5990315336211,62.89515751617344,80.65562204180611,78.89562763552952,29.74496847988883,67.94181090084393,61.95547873598115,3257139.3037249283,3803400.9914040114,7063968.836676218,128.97134670487105,24.39541547277937,24.22349570200573,23.95960466089768,33.00559886014222,80.92696854479047,17.03255586870079,7460761.200573066,7108414.76790831,14569175.962750716,25.988401146131807,74.01159885386821,44.99721226486867,365.05444126074497,96.04584527220631,28.833454483611508,2.543182961029758,6070.723151862464,74.30430902466189,14.244988753180515,30192.085959885386,146.85887631779337,26.902175851593274,80.92696850668823,16434.599627507163,8.201318051575932,20.48997134670487
2004,POL,35.2999992370605,58.4,25.9,58.25094399999999,77.111992,78.13399799999999,70.971522,57.272568,52.7652702331543,38.3400001525879,50.5800018310547,80.7200012207031,79.9599990844727,21.9599990844727,66.5,59.1300010681152,7839276.0,9441205.0,17315014.0,112.0,0.0,0.0,17.0,23.1499996185303,76.3447092954166,28.7399997711182,19648406.0,18533816.0,38182222.0,38.436,61.564,53.2987301276401,124.09,94.52,29.9252440178892,4.98284456986049,6698.06,32.53,12.4379568,-17064.0,124.644083178272,20.2173913043478,76.3447079236553,18877.97,19.07,53.0
2004,POL,35.2999992370605,58.4,25.9,58.25094399999999,77.111992,78.13399799999999,70.971522,57.272568,52.7652702331543,38.3400001525879,50.5800018310547,80.7200012207031,79.9599990844727,21.9599990844727,66.5,59.1300010681152,7839276.0,9441205.0,17315014.0,112.0,0.0,0.0,17.0,23.1499996185303,76.3447092954166,28.7399997711182,19648406.0,18533816.0,38182222.0,38.436,61.564,53.2987301276401,124.09,94.52,29.9252440178892,4.98284456986049,6698.06,32.53,12.4379568,-17064.0,124.644083178272,20.2173913043478,76.3447079236553,18877.97,19.07,10.0
2005,POL,34.0999984741211,59.0,26.1,59.81191,77.31263,78.51944,69.46663,57.272568,54.7967414855957,38.9799995422363,52.4000015258789,82.0500030517578,80.620002746582,21.2900009155273,66.0199966430664,58.0499992370605,7933384.0,9610057.0,17594853.0,112.0,0.0,0.0,16.3700008392334,22.4899997711182,75.7606992703356,27.8899993896484,19647126.0,18518319.0,38165445.0,38.548,61.452,51.9243952600137,199.37,88.53,30.0133842588059,3.50683461435921,6720.52,38.81,13.4371563,-21324.0,124.589315444129,20.4347826086957,75.7606956742116,20341.91,17.75,54.0
2006,POL,36.0999984741211,59.6,26.1,58.67421,77.2173,78.33805,70.63385,57.272568,56.7025184631348,39.9900016784668,54.0900001525879,79.75,78.9300003051758,16.2900009155273,62.6500015258789,54.2299995422363,7780884.0,9543363.0,17372554.0,112.0,0.0,0.0,16.2800006866455,22.1499996185303,74.8017356056707,26.5699996948242,19644068.0,18497199.0,38141267.0,38.659,61.341,52.0925829198224,326.62,86.26,30.1025071820319,6.13113645855509,6602.76,44.58,12.4374828,-47251.0,124.514452206843,20.4347826086957,74.801736706346,22113.06,13.84,53.0
2006,POL,36.0999984741211,59.6,26.1,58.67421,77.2173,78.33805,70.63385,57.272568,56.7025184631348,39.9900016784668,54.0900001525879,79.75,78.9300003051758,16.2900009155273,62.6500015258789,54.2299995422363,7780884.0,9543363.0,17372554.0,112.0,0.0,0.0,16.2800006866455,22.1499996185303,74.8017356056707,26.5699996948242,19644068.0,18497199.0,38141267.0,38.659,61.341,52.0925829198224,326.62,86.26,30.1025071820319,6.13113645855509,6602.76,44.58,12.4374828,-47251.0,124.514452206843,20.4347826086957,74.801736706346,22113.06,13.84,11.0
2007,POL,37.0999984741211,60.3,25.9,58.32868,77.07259,76.72913,71.23328,57.272568,62.1046485900879,41.0699996948242,56.3600006103516,79.75,78.4899978637695,15.5200004577637,61.8400001525879,53.2400016784668,7762480.0,9537974.0,17358008.0,126.0,0.0,0.0,15.8900003433228,21.9400005340576,74.5313479479756,25.5100002288818,19644001.0,18476559.0,38120560.0,38.771,61.229,50.49947767041,273.33,92.53,30.1906503003395,7.06153463356746,6129.78,48.6,14.4371939,-29316.0,124.44685296422,20.4347826086957,74.5313478868488,21937.95,9.6,56.0
2008,POL,36.2000007629395,60.9,25.7,55.76571,76.74014,78.74532,72.89,57.272568,67.6079864501953,43.0999984741211,58.6399993896484,80.0899963378906,78.5199966430664,14.8100004196167,62.1599998474121,53.2000007629395,7845696.0,9670708.0,17577553.0,126.0,0.0,0.0,16.1299991607666,22.0499992370605,74.2216653633455,24.9400005340576,19654617.0,18471142.0,38125759.0,38.884,61.116,50.9337251061051,186.23,92.97,30.2807704864512,4.19998126444942,6043.88,53.13,14.1877362,-20946.0,124.471952334313,20.2173913043478,74.2216647879721,23784.03,7.12,58.0
2008,POL,36.2000007629395,60.9,25.7,55.76571,76.74014,78.74532,72.89,57.272568,67.6079864501953,43.0999984741211,58.6399993896484,80.0899963378906,78.5199966430664,14.8100004196167,62.1599998474121,53.2000007629395,7845696.0,9670708.0,17577553.0,126.0,0.0,0.0,16.1299991607666,22.0499992370605,74.2216653633455,24.9400005340576,19654617.0,18471142.0,38125759.0,38.884,61.116,50.9337251061051,186.23,92.97,30.2807704864512,4.19998126444942,6043.88,53.13,14.1877362,-20946.0,124.471952334313,20.2173913043478,74.2216647879721,23784.03,7.12,12.0
2009,POL,36.0,61.5,25.4,56.25381,76.05081,78.03103,72.98988,57.272568,71.7800827026367,42.6500015258789,58.5,80.9700012207031,79.1699981689453,14.4399995803833,62.0900001525879,52.75,7976464.0,9806886.0,17842910.0,126.0,0.0,0.0,17.1000003814697,23.0200004577637,74.4021082721775,24.8899993896484,19671857.0,18479746.0,38151603.0,38.996,61.004,50.9958208175526,172.11,95.78,30.3709024422097,2.83218405318897,6563.52,58.97,13.062307,14220.0,124.564460624265,20.0,74.4021090954742,23693.13,8.17,61.0
2010,POL,37.5,62.1,25.1,56.22052,76.12614,80.31583,75.01939,58.16996,81.8157501220703,41.8300018310547,57.7900009155273,80.4300003051758,78.6500015258789,14.2700004577637,62.189998626709,52.6300010681152,8112360.0,9850701.0,18055100.0,126.0,0.0,0.0,17.1299991607666,23.0,75.0699440258066,25.3199996948242,19617883.0,18424911.0,38042794.0,39.108,60.892,47.1757868616952,322.76,91.2,30.4590570719603,2.93463818052832,7390.13,62.32,10.9375293,-8835.0,124.209200731357,20.0,75.0699409387628,24675.84,9.64,61.0
2010,POL,37.5,62.1,25.1,56.22052,76.12614,80.31583,75.01939,58.16996,81.8157501220703,41.8300018310547,57.7900009155273,80.4300003051758,78.6500015258789,14.2700004577637,62.189998626709,52.6300010681152,8112360.0,9850701.0,18055100.0,126.0,0.0,0.0,17.1299991607666,23.0,75.0699440258066,25.3199996948242,19617883.0,18424911.0,38042794.0,39.108,60.892,47.1757868616952,322.76,91.2,30.4590570719603,2.93463818052832,7390.13,62.32,10.9375293,-8835.0,124.209200731357,20.0,75.0699409387628,24675.84,9.64,7.0
2011,POL,35.9000015258789,62.6,24.7,55.48218,76.20649,81.72212,76.0013,57.3807,85.2616424560547,42.0699996948242,58.2599983215332,80.0699996948242,78.0599975585938,14.2700004577637,61.9599990844727,52.0900001525879,8149711.0,9910310.0,18149149.0,126.0,0.0,0.0,17.9400005340576,23.6100006103516,74.9651872990609,25.3099994659424,19631168.0,18432087.0,38063255.0,39.22,60.78,48.2611109296934,187.3,93.24,30.5234627567515,5.04218788292943,6335.03,61.94999897,13.5621676,-12188.0,124.296296901022,23.695652173913,74.9651799808103,25560.97,9.63,61.0
2012,POL,35.0,63.2,24.3,56.37315,75.95283,83.43559,71.48696,56.32111,76.4809494018555,41.9500007629395,58.2299995422363,80.0299987792969,77.7600021362305,13.7700004577637,61.5800018310547,51.75,8224155.0,9954389.0,18268758.0,126.0,0.0,0.0,17.9200000762939,23.4899997711182,75.2840542532127,24.9799995422363,19634196.0,18428967.0,38063164.0,39.346,60.654,47.4462804519626,296.0,96.02,30.5838939324669,1.54522157125609,6744.02,62.30999727,12.9375539,-12077.0,124.300058781268,23.695652173913,75.2840514915594,27660.19,10.09,61.0
2012,POL,35.0,63.2,24.3,56.37315,75.95283,83.43559,71.48696,56.32111,76.4809494018555,41.9500007629395,58.2299995422363,80.0299987792969,77.7600021362305,13.7700004577637,61.5800018310547,51.75,8224155.0,9954389.0,18268758.0,126.0,0.0,0.0,17.9200000762939,23.4899997711182,75.2840542532127,24.9799995422363,19634196.0,18428967.0,38063164.0,39.346,60.654,47.4462804519626,296.0,96.02,30.5838939324669,1.54522157125609,6744.02,62.30999727,12.9375539,-12077.0,124.300058781268,23.695652173913,75.2840514915594,27660.19,10.09,10.0
2013,POL,35.5,63.8,23.7,55.15255,75.70975,84.52703,73.79994,56.04687,69.7990875244141,42.1199989318848,58.1699981689453,80.2099990844727,77.879997253418,12.8800001144409,61.0299987792969,50.939998626709,8226946.0,9971558.0,18287361.0,182.0,0.0,0.0,18.8500003814697,24.4599990844727,75.1696761584494,24.5499992370605,19624797.0,18415399.0,38040196.0,39.471,60.529,47.059207733255,245.68,95.19,30.6443290552235,0.85655708060645,6664.28,62.8492,13.3125298,-27597.0,124.229110740995,23.695652173913,75.1696754236114,29438.53,10.33,60.0
2014,POL,36.4000015258789,64.4,23.1,54.78873,75.73776,85.30433,73.29332,55.33526,64.6038208007813,41.8699989318848,59.2000007629395,80.379997253418,78.0999984741211,12.4099998474121,60.7900009155273,50.5400009155273,8288833.0,10009003.0,18392967.0,182.0,0.0,0.0,17.4799995422363,23.2199993133545,75.3928600600326,24.2700004577637,19611835.0,18399901.0,38011735.0,39.597,60.403,47.1080048336001,279.7,101.75,30.7057709265489,3.83695849351797,5957.9,66.6,14.4375554,-24234.0,124.144273163722,24.3478260869565,75.3928626129576,30848.34,8.99,58.0
2014,POL,36.4000015258789,64.4,23.1,54.78873,75.73776,85.30433,73.29332,55.33526,64.6038208007813,41.8699989318848,59.2000007629395,80.379997253418,78.0999984741211,12.4099998474121,60.7900009155273,50.5400009155273,8288833.0,10009003.0,18392967.0,182.0,0.0,0.0,17.4799995422363,23.2199993133545,75.3928600600326,24.2700004577637,19611835.0,18399901.0,38011735.0,39.597,60.403,47.1080048336001,279.7,101.75,30.7057709265489,3.83695849351797,5957.9,66.6,14.4375554,-24234.0,124.144273163722,24.3478260869565,75.3928626129576,30848.34,8.99,11.0
2015,POL,37.4000015258789,65.0,22.5,52.18447,75.73683,85.72001,75.34815,55.41434,61.241569519043,41.939998626709,59.8400001525879,80.5500030517578,78.4599990844727,12.1300001144409,60.0400009155273,49.5400009155273,8261646.0,9984701.0,18332403.0,182.0,0.0,0.0,16.8299999237061,22.4899997711182,75.3750989306991,24.1499996185303,19600554.0,18385857.0,37986412.0,39.722,60.278,46.9349096965936,370.23,96.53,30.7652111434077,4.38329863507276,5931.95,67.99698716,14.9376174,-25426.0,124.061569613639,27.3913043478261,75.3750940614586,32470.81,7.5,57.0
2016,POL,38.0999984741211,65.6,22.0,53.85469,75.56883,86.64956,73.90312,56.90708,61.693346405029345,43.2400016784668,60.8600006103516,80.5500030517578,78.1600036621094,11.210000038147,59.7799987792969,48.9500007629395,8258436.0,10011628.0,18371736.0,140.0,0.0,0.0,16.4099998474121,22.0799999237061,75.0038236736224,23.8600006103516,19594548.0,18375539.0,37970087.0,39.822,60.178,46.9447075345374,253.26,101.72,30.8142003331265,2.95350884167718,6242.8,73.3007041,14.0624543,-1967.0,124.008253045495,27.3913043478261,75.0038199431593,33912.65,6.16,53.0
2016,POL,38.0999984741211,65.6,22.0,53.85469,75.56883,86.64956,73.90312,56.90708,61.693346405029345,43.2400016784668,60.8600006103516,80.5500030517578,78.1600036621094,11.210000038147,59.7799987792969,48.9500007629395,8258436.0,10011628.0,18371736.0,140.0,0.0,0.0,16.4099998474121,22.0799999237061,75.0038236736224,23.8600006103516,19594548.0,18375539.0,37970087.0,39.822,60.178,46.9447075345374,253.26,101.72,30.8142003331265,2.95350884167718,6242.8,73.3007041,14.0624543,-1967.0,124.008253045495,27.3913043478261,75.0038199431593,33912.65,6.16,9.0
2017,POL,38.2000007629395,65.0,21.6,56.78608,75.20703,86.45113,72.16779,55.7081,61.1912117004395,43.2999992370605,62.0099983215332,80.3099975585938,77.4300003051758,11.2200002670288,59.3199996948242,48.2099990844727,8270650.0,10056191.0,18432689.0,140.0,0.0,0.0,16.9500007629395,22.7800006866455,74.7277273188185,23.8999996185303,19598693.0,18376132.0,37974826.0,39.895,60.105,47.2321107808877,204.56,106.19,30.8533916849015,5.14001757409446,6320.01,75.98536595,13.4373004,-1983.0,124.0237303635,28.0434782608696,74.727728411939,33576.35,4.89,50.0
2018,POL,39.5,65.0,21.1,54.293732,75.563856,86.154918,73.7231,56.054372,56.8263092041016,43.4700012207031,62.4500007629395,80.5500030517578,77.7399978637695,10.8500003814697,58.4700012207031,47.2200012207031,8273086.0,10004297.0,18388899.0,140.0,0.0,0.0,20.2199993133545,25.6800003051758,75.0670303453242,23.7000007629395,19599212.0,18375538.0,37974750.0,39.942,60.058,47.39850409903,417.93,102.97,30.8946010386387,5.94520847705498,5942.55,77.54173454,15.937271,-8736.0,124.031583760656,28.0434782608696,75.0670322973796,34972.82,3.85,49.0
